,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Target
2019-05-17,316.5986443087404,328.80876449997976,318.45797002886883,301.0967428805467,275.58258184406174,1
2019-05-20,317.5726904632348,329.9190069186441,319.5408458392647,301.8592961412544,276.51495498471684,1
2019-05-21,316.6018615805952,330.9698702449219,320.5413839619507,302.59371299253314,277.3942719829092,1
2019-05-22,317.5694956221365,332.04498573169576,321.48035242767673,303.31636089622225,278.15217580335,1
2019-05-23,318.2813511118463,332.8682179176872,322.27134693002404,303.9367974391296,278.75926297486757,1
2019-05-24,318.84210378533754,333.475692955814,322.84658410540527,304.26031477340854,279.15419705688595,1
2019-05-27,319.2731699909477,334.04983891580173,323.3583804672941,304.5761649422062,279.42660880950905,1
2019-05-28,319.59289347792907,334.3827660286868,323.7227480401193,304.67641763317886,279.5455888882406,1
2019-05-29,319.86236774306656,334.73679931246215,349.9665063683997,304.80334934685646,279.5945821899433,1
2019-05-30,320.0378088377033,334.9343668465877,350.1640117157809,304.7522998858894,279.5640413295089,1
2019-05-31,320.1932740285029,335.1431928920561,350.34379477327263,304.710454807319,279.516975413452,1
2019-06-03,320.3250627894942,335.2699965396035,350.5122424291635,304.6623992725386,279.3884358362558,1
2019-06-04,320.5041295046495,335.55746433822816,350.8863771160079,303.89848864506814,279.40031898984245,1
2019-06-05,320.6264228285537,335.6942317366012,351.06079048483923,303.8961504442328,279.4175466796649,1
2019-06-06,320.8143894378813,335.93921432473195,351.34512193286116,304.26297142686053,279.52679030551855,1
2019-06-07,320.9108024712767,336.06311478923635,351.48723459764403,304.0724258004262,279.5677367686753,1
2019-06-10,320.98218702290194,335.858198839271,351.64741826582633,303.92687572937535,279.6701084002675,1
2019-06-11,320.9987749760964,335.9667966692694,351.81343458162405,303.7317768757899,279.765881244455,0
2019-06-12,320.86172335948845,335.92120634277296,351.72934620145656,303.3984841405179,279.7134729093588,0
2019-06-13,320.5523554032275,335.7202477346568,351.4906861865465,302.9670506541163,279.53135626115983,0
2019-06-14,320.00762922928,335.236822441924,351.1124754428838,302.3796729098602,279.15353088635516,0
2019-06-17,319.23026599182333,334.496043029659,350.3769239557096,301.4903240333342,278.5469519719042,1
2019-06-18,318.28247856887117,333.47229077987174,349.3313171718521,300.4846415951737,277.7554483227408,1
2019-06-19,317.12686032670325,332.2370211707446,348.1023504134736,299.40006300842225,276.6943710912568,1
2019-06-20,315.6854255184012,330.7020354458072,346.49668411873364,297.96708240100156,275.2931274658726,0
2019-06-21,313.59013198417756,328.61225493345614,344.40711053435945,292.4779692599207,273.4426987221563,0
2019-06-24,312.29444178307733,326.19312857688834,341.9294027540485,290.25636643836634,271.27545754412307,0
2019-06-25,309.8082122611707,323.47579635727345,339.14235801724476,287.89430565778895,268.8453621132452,0
2019-06-26,307.0791137956472,320.48957417874954,336.0618006209813,285.2928941161054,266.17339145403463,0
2019-06-27,304.16238435609455,317.27002043055154,332.77363269527143,282.5319321883237,263.30253412891193,0
2019-06-28,301.1100422089684,313.91571176756685,329.32881960083927,279.6529046617005,260.31457590563673,0
2019-07-01,297.9244057211477,310.408883321841,325.75430383381575,276.65645418287846,257.24626710447416,0
2019-07-02,294.7462760248214,306.90950693786675,322.1891309007988,273.7222040961116,254.17974465045629,0
2019-07-03,291.5571162279038,303.4469482122153,318.61960428942535,270.72001078988984,251.14305140090312,0
2019-07-04,288.3713443015164,299.9798644925531,315.07687128693107,267.72996318354865,248.1602649198401,0
2019-07-05,285.24967366285654,296.5979739322172,311.6162648124423,264.80270091649396,245.2746336143327,1
2019-07-08,282.32893780996415,293.5026200292901,308.4682209571699,262.1011110476511,242.57955009615725,1
2019-07-09,279.3971691035422,290.2538864527162,305.15318858879607,259.16158622990196,239.91060826715943,1
2019-07-10,276.60443560595127,287.2222933191725,302.07257179501516,256.50518104620164,237.38267387832232,1
2019-07-11,274.4714032984919,284.5370613017313,299.11002419710354,253.92033163519946,234.92960289217103,1
2019-07-12,271.6673825475066,281.56709931987734,296.1640559021881,251.25598168563704,232.4400846113638,1
2019-07-15,268.9296918916454,278.61057353348707,293.16840874701035,248.64614497389462,229.99157314366232,1
2019-07-16,266.1163905054761,275.5735371055424,290.11271085684734,245.96358856977653,227.4832620152138,1
2019-07-17,263.2978457643034,272.54373041514015,287.0233907777014,243.24240509519686,224.9474157765472,1
2019-07-18,260.43626941422934,269.44741811946926,283.851781710885,240.5653891654634,222.3617578799788,1
2019-07-19,257.5366152139229,266.3406929277114,280.5956515365519,237.7311252853733,219.70085995049254,1
2019-07-22,254.6436030781242,263.2384985368887,277.39718820262766,235.0409306159397,217.0107364863714,1
2019-07-23,251.76146847504577,260.1188326331156,274.1427397694698,232.25595149384955,214.24928621803457,1
2019-07-24,248.91422917771644,257.1594697816186,270.9020205413681,229.52267961928848,211.5027991207373,1
2019-07-25,246.00703834785267,253.95712442142872,267.6469624734784,226.7346642577809,208.70783028589295,1
2019-07-26,243.27166035695217,250.95572420261388,264.52487037550145,224.12044601155205,206.04942670506466,1
2019-07-29,240.59763570518967,248.0932834453227,261.49832257044585,221.5567540309694,205.69134655432566,0
2019-07-30,237.9783463153678,245.26632597199182,258.57905585865683,219.08363447656942,203.16679620490189,0
2019-07-31,235.51611286179798,242.60616948784613,255.85079296472713,216.75720393769834,200.82007347067386,0
2019-08-01,233.24729430763003,240.18056350189477,253.371622606017,214.6049672763703,198.67712543358397,0
2019-08-02,231.18697402845388,238.0051856723454,251.19581195969295,212.62712051710753,196.75128770861446,0
2019-08-05,229.33597214850298,236.04401625558734,249.19187211351064,210.81734288896251,195.04854594420777,0
2019-08-06,227.70199685882483,234.38301529717145,247.4511112618152,209.188599591491,193.57317212261134,0
2019-08-07,226.2426864789507,232.8783596467715,245.91807844485638,207.7070334365906,192.2944376726294,0
2019-08-08,224.96474318267082,231.57787259442867,244.61519341247947,206.3892097834112,191.20025974165125,0
2019-08-09,223.84493971520283,230.4448447647068,242.89859678169657,205.2054774033543,190.26019223797837,0
2019-08-12,222.8386916577746,229.442991160264,241.9012076808095,204.12480990213862,189.43660003255204,0
2019-08-13,221.91488221951238,228.54626767804058,241.0182081995193,203.12094745648236,188.68370250970796,0
2019-08-14,221.0527598923589,227.69811494741825,240.19381943751208,202.16639237113617,187.98057021064355,0
2019-08-15,220.23011501525946,226.88444285023763,239.422930503435,201.2522916296402,187.28306264234877,1
2019-08-16,219.51224340750235,226.18717000465858,238.71750683793684,200.42897784877337,186.64408070071494,1
2019-08-19,218.85481802564394,225.5467604275554,237.99847609729818,200.72521660224135,185.94294042593964,1
2019-08-20,217.999538617687,224.61336864206868,231.7700517023781,199.84989071326672,185.1938855468928,1
2019-08-21,217.24277745059783,223.82929741804696,230.97327760683837,198.97430067142406,184.3981711618835,0
2019-08-22,216.33727665230387,222.88318814037945,230.05447250658167,197.98597045063107,183.47234336586183,0
2019-08-23,215.42477056336438,221.92750106474844,229.11659169629436,197.02113970902855,182.54010627117776,1
2019-08-26,214.650688334685,221.14149351103967,228.29067310988003,196.22562695862896,181.69468004702654,1
2019-08-27,213.81946611840036,220.19925738961302,227.46625466405484,195.36979793025492,180.7838139679596,1
2019-08-28,213.0394846448997,219.3497096041507,226.6441673268906,194.5069706049677,179.94751732657664,1
2019-08-29,212.3443630441379,218.61459413991017,225.90425155026992,193.78491295108478,179.1857447018747,1
2019-08-30,211.71355457835622,217.97338446963343,225.23854844949543,193.00791273084474,178.48600145136683,1
2019-09-02,211.23460316244856,217.39962589864547,224.6619813715413,192.39548318839962,177.88894458335517,1
2019-09-03,210.67933375697535,216.8878681221542,224.09220328740832,191.65247515585244,177.36673065271626,1
2019-09-04,210.17924885780093,216.37805967064102,223.59860726471706,191.04713099542485,176.91771212948703,1
2019-09-05,209.71872203673908,215.92518302344737,213.8595325731905,190.51251726213377,176.52339091883223,1
2019-09-06,209.24822486052537,215.48533932633003,213.47761718995048,189.85066755534174,176.1498126566756,1
2019-09-09,208.85856272162115,215.1495896807296,213.20260648186982,189.4865245833948,175.83428278699643,1
2019-09-10,208.34309059104973,214.63167814750196,212.76061824544442,188.7852728549337,175.4201840279025,1
2019-09-11,207.83599953263746,214.1997757201525,212.4225164581932,188.19200110647583,175.00060758922004,1
2019-09-12,207.1964597434724,213.5623027431405,211.82846196874593,187.37980829306113,174.472675764881,1
2019-09-13,206.46615447506213,212.83788332878467,211.11040182759223,186.58462348659071,173.85057853609308,1
2019-09-16,205.634894334452,211.99394790940383,210.2909553416358,185.76607306073078,173.12097948845076,1
2019-09-17,204.64029816557354,210.97458234049725,209.31090543049828,184.82693401278104,172.21625416363148,1
2019-09-18,203.4818009235546,209.68483500951712,208.1102169304181,183.60237111123604,171.0808910792789,0
2019-09-19,202.1243335616116,208.2244126957581,208.6235594869569,182.35668799217282,169.8110165782205,0
2019-09-20,200.6454470907873,206.62581118646668,207.0587907201295,180.95348155173042,168.3977669610606,0
2019-09-23,199.07517546582457,204.91224625397672,205.38784532236792,179.49934218556473,166.89122435456315,0
2019-09-24,197.43407739939713,203.0908189026814,203.62327095728924,177.99851034090963,165.3130333615459,0
2019-09-25,195.76354013545713,201.27338694234172,201.8427185299382,176.4972805925995,163.71613494802224,0
2019-09-26,194.08111240008367,199.43322622325482,200.03538972955326,174.97905351195624,162.11992105171532,0
2019-09-27,192.41989581100717,197.6229612574811,198.2453074684256,173.4695235338232,160.55170141385372,0
2019-09-30,190.81512802253607,195.8723525538929,196.5373141148706,172.05271681230965,159.0507149113211,0
2019-10-01,189.25366384559263,194.1779147697706,194.89156253405767,170.66352606559917,157.62436242098633,0
2019-10-02,187.788455187625,192.59547616792548,193.34182904333036,169.33698236863074,156.29098337402021,0
2019-10-03,186.37703859270178,191.0694459587322,191.8577150729142,168.07081479765785,155.05308332297426,0
2019-10-04,185.03444422083345,189.62406809941365,190.4643793680028,166.8682167758317,153.90185369501316,0
2019-10-07,183.7631385916599,188.27111171139433,189.152105493486,165.71831364727404,152.83298146064473,0
2019-10-08,182.56163174852017,186.99698098156338,187.9152068745426,164.62608754020928,151.8389973141087,0
2019-10-09,181.40812997686461,185.76823906060346,186.73334503904294,163.58683976680396,150.89241085796016,0
2019-10-10,180.3235722761564,184.63156635270371,185.61931096205777,162.63189915805287,149.98882453678291,0
2019-10-11,179.2420616922947,183.47622925838616,184.48694511686438,161.63322722866138,149.08246702920007,0
2019-10-14,178.1780788860329,182.3583547930016,183.39767039911197,160.71829392587028,148.19117463321743,0
2019-10-15,177.07314110008446,181.15450080497243,182.25256365572662,159.7437495532475,147.2644332431352,0
2019-10-16,176.02717650127647,180.02073963426807,181.14690101810197,159.31615570367777,146.3402062149782,0
2019-10-17,174.9887283137739,178.90330340591805,180.0439491313309,158.4077907890468,145.4014822922693,0
2019-10-18,173.9761405616854,177.8108213352878,178.96594061461954,157.51592731968833,144.45816733952935,0
2019-10-21,173.00613544395827,176.77387890091018,177.91686659317543,156.68519543857923,143.5327874711089,0
2019-10-22,172.08852065618115,175.75586648110607,176.89975756230433,155.92624569511216,145.95976732607633,0
2019-10-23,171.24563121165605,174.81800026676518,175.9569410097078,155.18892105157803,145.1092885959587,0
2019-10-24,170.4943822029431,173.98508355466294,175.1099877455391,154.53423974055656,144.34075764560487,0
2019-10-25,169.86650776116986,173.2898959405032,174.39717509129784,153.9792412887777,143.69250518267782,1
2019-10-28,169.45056490374722,172.81789905301784,173.9171198144473,153.63322632783482,143.24212430359844,1
2019-10-29,169.1835152716125,172.51985584276198,173.61295001075018,153.38952140958796,142.94824052357947,1
2019-10-30,169.09729656536356,172.42620409020404,173.51693172362616,153.32738436360262,142.83152082993266,1
